	erytrocyty	trombocyty	weight	name	hbver	ssn	relationship	er-cv	smoker	indicator	hematokrit	leukocyty	alp	hemoglobin	ast	alt	etytr
5892	5.86765	6.62278	102.15084	Anthony Bauer	8.18471	646-13-8459	widowed	45.45043	no	0.00000	7.80427	7.27531	79.65094	5.73748	68.58994	1.05281	5.93403
5893	7.84878	7.39401	86.32318	Christopher Lopez	9.22935	229-48-1561	widowed	55.51730	no	1.00000	6.89202	7.08550	21.49497	8.56559	72.38761	1.54092	5.77514
5894	9.88890	6.87932	-20.87032	William Gordon	8.51444	800-61-0774	widowed	40.69602	yes	1.00000	7.90018	6.97931	84.79743	6.87694	77.47083	10.16459	5.57426
5895	5.21410	5.23746	-16.67654	Jenny Khan	5.72426	333-30-1092	married	66.46372	Y	1.00000	8.32398	8.16874	28.32179	8.36756	70.69207	0.71353	8.31332
5896	5.72600	7.17402	119.05929	Anne Jenkins	6.44741	881-97-7092	widowed	63.56036	no	1.00000	6.42604	9.24038	87.69186	6.12072	73.51804	1.09409	9.49617
5897	7.86078	7.26286	121.81295	Peggy Jacobs	6.43164	166-78-2803	married	53.89966	yes	1.00000	6.18341	5.95876	78.68886	5.69568	66.72932	1.75336	6.33544
5898	5.71085	6.52272	110.33143	Christine Huffman	5.90880	813-68-6729	married	66.17219	N	1.00000	4.75942	8.41605	66.45969	5.24150	70.22204	0.86979	7.03484
5899	7.29412	7.17294	79.37226	Brett Green	7.43712	637-84-9221	single	62.46322	Y	0.00000	6.94108	6.41383	82.72426	5.84560	68.10092	1.40344	7.49101
5900	7.06293	6.91041	24.63430	Harry Freeman	8.59957	267-73-6396	divoced	53.43389	yes	0.00000	7.32912	8.16780	81.43306	5.72370	75.79251	1.49089	8.77880
5901	5.69070	5.69263	58.86010	David Rodriguez	7.68484	525-30-4878	married	60.29696	no	0.00000	7.17559	7.80588	78.97724	6.98044	83.08043	1.01408	5.50985
5902	7.82819	7.23263	74.19013	Kelly Wilson	7.99804	429-93-9733	married	84.25326	Y	1.00000	7.40242	5.48752	66.02171	7.42917	81.24551	2.01922	6.25255
5903	6.66375	6.45324	80.25598	Nancy Odom	6.84227	754-54-2392	widowed	46.13987	yes	1.00000	6.81718	8.48105	86.14107	6.46271	78.04368	0.96699	7.92341
5904	8.02239	8.58019	61.79211	Jamie Evans	7.85485	579-75-2131	divoced	65.18320	no	0.00000	7.83840	7.20537	44.55074	7.92761	78.37322	2.18256	7.70855
5905	4.68081	6.86107	57.73450	Cynthia Howe	5.44296	799-39-8979	separated	79.46957	no	1.00000	6.76906	7.64840	82.62488	6.97146	66.50532	0.77566	7.55341
5906	7.08403	7.00339	122.13259	Sarah Adams	7.55686	307-61-9797	separated	69.58740	yes	0.00000	7.10168	8.62101	88.59035	6.24893	75.33431	1.58643	7.90815
5907	5.94686	7.95621	14.07140	Fernando Ramirez	6.04312	004-32-9908	nop	36.61830	Y	1.00000	6.83115	7.22905	47.55425	7.77218	70.58312	1.04568	7.95534
5908	5.68246	7.38414	131.67304	Victoria Olson	8.48264	048-96-7055	single	58.80384	no	0.00000	6.39772	7.70270	73.91062	7.17606	76.53685	0.96298	4.92515
5909	4.75827	7.61570	17.24904	Kimberly Parker	7.73196	293-89-9433	divoced	47.22768	Y	0.00000	5.60692	9.16216	70.82902	7.36148	77.21677	1.07258	5.39010
5910	7.88983	7.87160	33.17965	William Ray	5.12257	774-84-4808	single	69.51686	Y	1.00000	7.14992	4.24584	59.22731	7.50976	73.06795	1.89081	4.97187
5911	5.49713	5.13738	99.72909	Jordan Andrews	8.12049	474-82-3021	separated	60.08704	N	0.00000	6.61858	8.10675	86.16071	5.89041	64.91710	0.94227	5.98900
5912	7.16845	7.98413	17.31698	Reginald Cline	9.36119	830-56-8509	widowed	65.37190	no	1.00000	6.72137	5.31001	41.07538	4.60029	78.05264	1.57106	5.22195
5913	4.08397	5.12128	68.11133	Lisa Andrade	6.43666	583-18-3288	single	51.32595	Y	0.00000	5.40730	10.68229		6.73450	78.10272	1.05501	6.55431
5914	5.12429	6.89242	104.15007	Dylan Mills	5.56049	597-39-8084	married	66.68197	yes	1.00000	7.65848	7.66745	58.28468	7.44815	85.90498	0.81718	7.03469
5915	5.58286	7.38047	52.20646	Alyssa Harris	5.97588	069-97-0181	married	50.08172	no	1.00000	5.63994	8.06432	56.24930	5.00727	87.26397	1.24935	8.01808
5916	8.83093	5.36029	15.92257	Mr. William Padilla	9.12923	711-88-7921	married	48.15864	N	0.00000	6.66916	8.00482	91.15862	6.06417	73.46140	3.61569	8.96505
5917	5.62926	5.79909	69.75084	Stephanie Reyes	7.52289	138-66-5051	single	70.93419	no	0.00000	6.62148	8.67827	53.15539	4.90114	78.87133	1.12024	5.83321
5918	8.29275	6.18324	92.89932	Jason Moreno	10.15524	825-83-5863	divoced	63.54921	no	1.00000	7.09116	6.82865	18.08457	9.17365	66.64586	2.87359	5.78179
5919	5.43071	7.12090	82.38903	Anthony Collier	5.76388	597-01-7849	married	67.15564	yes	1.00000	4.95806	8.03592	80.59341	6.57040	64.43666	0.48582	9.16295
5920	5.63162	7.99130	100.07457	Kristen Griffith	7.85375	763-74-3640	single	57.21735	Y	1.00000	7.93557	4.45780	57.14713	4.93977	85.83985	1.14734	5.45873
5921	6.41721	7.12685	93.05061	Cheryl Lin	6.26935	541-35-7533	single	37.23265	N	0.00000	6.47273	8.41282	85.06340	6.03814	65.85757	1.07391	6.62610
5922	6.76705	5.91118	12.66562	Michelle Berger	10.04710	810-22-8954	separated	55.86976	no	1.00000	4.40824	4.57219	74.51977	6.86751	62.68852	0.95093	5.17599
5923	5.44051	6.62314	103.06566	Maria Gregory DDS	6.69547	850-46-3365	married	59.31097	Y	1.00000	4.89460	8.37885	11.95109	8.68994	70.29001	0.88070	8.33517
5924	6.80486	6.25126	145.59879	Nancy Clark	5.74802	323-54-5421	single	61.12918	N	1.00000	5.83923	8.48825	80.61626	6.12981	67.43193	1.48646	8.11227
5925	7.32947	5.60695	88.33356	Justin Crawford	6.64030	531-12-7931	nop	69.21724	yes	1.00000	4.86045	4.75955	88.03644	6.51159	68.33744	2.01323	5.21979
5926	5.61705	8.58086	53.98032	Ashley Shepherd	7.20747	681-81-6832	married	60.38445	no	0.00000	6.66363	9.51538	52.40216	7.97097	73.22828	0.69285	5.94863
5927	5.14404	6.38984	-29.07781	Thomas Coleman	7.24020	604-36-4124	single	44.67520	no	0.00000	6.00853	8.63650	63.53619	7.54104	68.05310	1.08147	6.14343
5928	7.58674	6.77540	-16.60149	Lisa Dixon	6.35795	025-65-9624	married	50.00899	no	0.00000	8.58814	8.29097	76.95434	6.97099	79.46405	1.17828	6.99140
5929	8.26804	6.78638	90.11412	Tammy Baxter	8.03076	071-23-2674	widowed	59.59103	no	0.00000	9.06522	7.39624	79.20607	5.54806	82.95564	3.18907	8.06164
5930	5.36616	5.22436	111.78903	William Brown	6.25651	822-27-4481	nop	54.75542	no	0.00000	5.51047	10.60628	27.37329	8.40177	71.83040	1.36994	4.96021
5931	8.07548	3.87290	83.19831	Jeffrey Gray	4.49821	403-22-2807	single	53.83398	no	0.00000	7.26021	7.40110	79.33206	5.72537	72.13776	2.18116	6.48011
5932	6.39597	7.79602	101.38250	Paul Reed	6.86788	631-87-9883	divoced	61.04840	Y	0.00000	6.84751	8.99276	30.79185	8.43337	71.86476	1.08680	5.49377
5933	5.43658	5.33848	75.31984	John Fields	4.97662	641-41-7613	divoced	53.49161	no	0.00000	5.76741	8.12607	73.46871	7.23074	79.37460	1.09394	6.60170
5934	9.00549	8.22969	95.39602	David Johnson	9.15826	277-21-3176	separated	52.75044	no	0.00000	6.16572	6.89959	37.79165	8.10098	73.51410	4.61531	8.54464
5935	6.20248	7.52262	102.85521	Rebecca Jones	9.62092	760-06-7694	married	51.78214	Y	0.00000	6.78889	5.91859	49.45865	7.73511	72.65519	0.68624	5.99811
5936	4.88855	6.18188	49.29818	Evan Snow	4.55359	334-32-0318	nop	68.12201	yes	1.00000	7.04270	7.14936	43.68103	8.05072	72.36669	0.77197	7.25813
5937	5.89217	6.28384	50.57446	David Jordan	3.86532	268-21-9871	divoced	41.07820	no	1.00000	5.85485	6.61213	87.72513	6.03792	81.93907	1.40118	8.21474
5938	6.26629	5.40830	68.91036	Catherine Hall	7.61288	424-13-2720	divoced	65.47559	no	1.00000	6.75981	9.07819	69.66408	7.23575	79.88961	0.80097	7.52285
5939	7.17144	8.88497	56.85448	Steven Wood	7.83558	406-21-2714	married	72.91307	no	1.00000	6.94436	6.00339	82.16097	6.84451	80.43321	1.61602	5.98695
5940	8.06687	6.66543	18.49708	Charles Sanchez	11.05214	526-83-8713	married	72.91385	no	0.00000	6.92671	9.36168	86.16108	6.00837	71.46897	2.12548	11.49683
5941	8.13647	6.86641	89.24252	Christopher Patel	8.34871	052-14-8921	married	55.85217	Y	1.00000	7.92664	6.18269	47.31679	7.78247	74.31367	2.19906	5.97700
5942	8.99097	5.19256	50.09596	Nathan Taylor	7.62265	017-96-5973	separated	65.66137	no	0.00000	5.86326	8.55271	96.38542	6.12789	71.33588	4.64356	7.12414
5943	5.49210	7.10704	69.81242	Jennifer Dickerson	6.52293	317-49-0880	married	60.35723	Y	1.00000	5.08978	8.44405	73.03373	5.53310	82.77705	1.18750	7.50916
5944	8.14956	6.54036	55.59935	Samantha Johnson	6.74722	795-39-1328	married	73.45009	N	0.00000	5.25545	6.99362	24.89413	8.71818	82.69617	2.61806	6.83505
5945	5.10532	5.97311	76.33868	Sheila Parker	8.16092	284-41-1949	married	60.47031	no	0.00000	6.30739	7.79460	54.89804	7.61194	77.53380	0.82689	5.88301
5946	8.53542	7.45683	59.99322	Erica Zimmerman	7.81708	021-34-0712	divoced	58.00858	no	0.00000	5.99101	8.16180	69.76564	7.28008	72.23410	3.34583	8.32046
5947	6.24979	8.29509	113.81046	Mackenzie Brandt	9.00412	020-66-1713	widowed	42.31278	no	0.00000	5.66248	8.94309	78.03323	7.03735	64.72032	1.06351	9.20024
5948	5.58307	6.52240	90.10042	Lucas Smith	3.93835	578-71-2208	widowed	63.60724	yes	1.00000	5.70201	6.68152	40.56132	8.11920	72.49126	0.69842	8.79816
5949	8.21706	6.29220	-4.85477	Tina Weiss	4.54804	798-80-6514	widowed	56.90802	yes	1.00000	7.90574	5.82647	79.09226	7.15656	73.59535	2.52339	6.45396
5950	8.30717	7.03547	103.72155	Lisa Black	9.68186	523-88-2981	separated	66.03501	N	1.00000	6.28263	5.37066	56.40665	7.53085	81.62476	2.29477	5.51237
5951	8.96455	6.56769	113.78032	Paul Wagner	6.07225	564-60-3744	divoced	66.48492	no	0.00000	5.68373	7.28544	49.54720	4.77361	80.86171	4.89345	5.66022
5952	5.23081	6.15130	90.55290	Tina Mcintyre	7.92994	076-29-3017	divoced	53.75914	no	0.00000	6.80417	7.52628	88.38427	6.21262	70.99572	0.36416	7.17100
5953	5.09837	6.25107	23.14292	Phillip Harris	7.73042	609-93-4451	single	64.58823	no	0.00000	6.70775	8.35138	56.63642	7.75683	83.33867	0.93978	5.71034
5954	7.11408	6.37754	72.98622	Kathleen Parsons	7.86018	415-01-3199	single	47.77999	no	1.00000	8.94184	5.29007	23.05036	8.77951	75.77067	1.08458	5.26423
5955	6.97594	6.79036	4.20702	Gregory Montgomery	7.54972	176-23-4882	nop	57.20301	no	0.00000	7.74905	7.26698	74.10270	7.15089	60.97386	1.07816	7.07683
5956	10.73731	5.12348	59.25145	Pamela Dixon	8.93407	847-83-1804	divoced	54.77799	Y	1.00000	6.46373	8.42553	87.98951	6.20569	77.93808	22.74807	6.64972
5957	5.23170	7.30965	79.43611	Chris Carter	4.35958	853-27-4201	separated	44.40045	no	1.00000	5.81842	7.04723	75.34716	7.26480	71.39472	0.93364	6.31664
5958	8.21881	8.34530	58.55833	Katherine Yates	9.01463	632-45-4772	married	71.32498	Y	1.00000	7.06052	7.54967	84.95988	5.52242	78.01077	2.89632	6.45063
5959	5.11517	6.50044	128.20757	Isabel Wright	3.14528	719-12-3012	single	51.02626	no	1.00000	4.11672	6.51923	48.67019	7.80113	78.39854	1.02643	6.69950
5960	8.98150	6.45550	71.33108	Andrea Wallace DDS	5.87085	831-17-5404	widowed	60.01223	yes	0.00000	6.25975	6.82337	87.73239	6.28617	88.69885	4.76324	5.82263
5961	6.58782	5.99564	37.41242	Jordan Powell	8.41969	332-66-2875	married	57.93368	no	0.00000	5.92132	8.26080	71.34710	7.26720	77.07929	1.28921	4.12109
5962	9.18740	5.95921	27.42939	Ronald Stone	9.60908	792-39-3655	single	44.02425	Y	1.00000	7.97906	8.00063	89.72433	6.12557	69.98198	5.46819	6.48857
5963	6.35080	4.91874	99.90471	April Perkins	8.84589	123-03-2160	married	66.51081	yes	0.00000	5.57409	7.04454	80.30341	7.03984	61.40259	0.97178	5.61912
5964	7.46344	6.94254	26.15013	Logan Schaefer	7.24855	304-27-5322	married	40.41264	no	1.00000	7.20885	4.83236	85.00704	6.57339	78.60021	1.37224	5.02793
5965	4.82397	7.41886	104.70969	Michael Padilla	8.61800	046-92-9824	married	77.59939	no	0.00000	7.43140	7.13855	80.29317	6.77954	70.41945	0.91876	6.99418
5966	6.79140	7.44957	100.08438	Matthew Soto	7.55967	542-03-0206	single	76.51341	no	1.00000	5.63260	4.72428	76.85452	7.00517	79.42794	1.37737	4.94838
5967	8.18765	6.85768	62.67997	Zoe Pineda	9.17626	765-22-0350	divoced	50.20081	no	0.00000	5.60065	8.14054	50.13867	7.69209	83.24513	2.56957	8.68635
5968	5.15094	6.78396	85.35261	Mrs. Ariana Harrington	4.21011	241-93-0163	separated	56.83122	no	1.00000	8.42682	7.20010	80.63188	5.82803	76.35838	0.49128	8.51363
5969	7.93379	7.85473	89.44562	Brian Hardy	9.02342	660-26-1541	married	53.82697	no	1.00000	7.61608	5.71205	57.60535	7.68687	78.75620	2.31526	5.42615
5970	8.02501	5.25614	31.28998	Natasha Hernandez	8.25460	346-74-8074	divoced	59.71651	yes	1.00000	7.02471	7.92237	80.64097	6.70946	73.73926	1.91154	7.69731
5971	5.05091	6.16067	35.04282	Shelley Cordova	4.32977	735-02-5390	single	55.84136	yes	1.00000	7.05801	6.72821	89.39711	6.80010	66.39955	0.76416	7.44045
5972	9.05031	5.17342	-6.05156	Melissa Diaz	6.06230	304-62-3195	single	58.91590	no	1.00000	5.97646	6.53946	41.03176	4.40239	73.35361	5.25650	6.31505
5973	4.29172	7.66907	88.24569	Levi Wood	6.76659	450-64-8236	widowed	65.05948	Y	1.00000	8.59075	8.26631	80.91654	6.69099	66.47303	0.65031	7.13657
5974	6.69633	8.02258	109.93958	William Snyder	10.68158	201-19-1400	divoced	67.06901	Y	1.00000	7.85086	4.26845	89.57751	6.56173	79.47785	0.94488	4.75512
5975	4.86570	7.64482	94.64238	Amanda Evans	7.96034	304-83-6499	nop	61.95954	no	0.00000	7.24535	8.33771	79.31283	6.92718	75.24371	0.68307	5.74563
5976	8.27781	8.14363	122.67997	Bryan Martin	7.46080	141-23-2099	nop	49.14878	Y	0.00000	6.12093	6.81263	85.16247	6.40017	71.33199	2.52327	7.42406
5977	9.44874	6.43834	154.48820	Tina Cisneros	8.06574	307-32-0296	widowed	21.24624	no	1.00000	7.47935	6.94694	83.82711	6.78131	74.37837	6.81765	5.86895
5978	5.86749	8.23006	63.17904	Michele Ramirez	5.19458	826-34-6991	divoced	54.60573	N	1.00000	5.82871	8.26470	61.01086	4.89690	73.91449	1.31395	8.33310
5979	6.17479	7.59880	108.55212	Bob Hawkins	4.82525	881-91-9653	widowed	68.26879	no	1.00000	6.54054	7.72544	88.96511	6.36418	72.38886	1.42036	8.96756
5980	6.17740	6.77525	91.73632	Chad Jacobs	5.37172	718-88-1592	separated	56.39215	no	1.00000	6.49038	7.45444	75.93598	7.24162	78.53795	1.07802	6.92189
5981	5.38198	6.90489	108.59513	Kevin Myers	6.92016	098-24-0793	widowed	45.53546	no	0.00000	6.89140	9.10056	68.18012	5.38441	79.88174	1.04728	5.62145
5982	4.79213	4.87257	67.19428	Joshua Cannon	8.37028	072-63-6491	married	54.17799	no	0.00000	5.82762	7.59704	44.67873	7.93452	72.75378	0.72939	6.14650
5983	4.42169	7.10917	90.75544	Joshua Cannon	3.54283	072-63-6491	single	53.36682	yes	1.00000	6.82797	6.32538	6.60910	9.69993	69.13967	0.73069	7.79829
5984	5.19233	6.22039	70.48172	Adam Johnson DDS	5.12062	025-82-2820	divoced	48.27768	no	1.00000	5.42280	8.23957	67.46042	7.47251	85.47097	0.65689	9.86529
5985	5.94081	6.14345	40.57965	Isaac Lee	5.76600	556-59-8056	married	70.48483	no	1.00000	6.87876	8.24212	64.77411	7.40108	74.80182	1.50798	9.22143
5986	3.73440	5.92705	93.18862	Amy Hooper	5.20145	292-14-0896	single	69.40475	Y	1.00000	6.49087	1.06852	30.69781	8.41647	56.29722	1.02669	3.81494
5987	5.84324	7.01704	43.31406	Jimmy Perkins MD	5.33580	458-95-1942	divoced	64.03071	no	1.00000	5.96558	8.30170	73.42335	7.21884	66.75533	0.71225	8.08558
5988	8.23099	6.33703	77.85645	Jennifer Brandt	8.51352	463-68-9179	widowed	48.12457	Y	1.00000	5.91794	6.39696	88.71737	6.15602	72.61698	2.51748	6.08611
5989	6.69420	6.86263	131.95133	Jacob Greer PhD	6.57916	624-15-3868	divoced	81.30148	N	1.00000	6.86370	4.45478	80.50971	5.98649	68.70511	0.91151	5.12545
5990	4.64854	8.01380	72.99470	Connor Campbell	5.99995	310-96-8346	nop	52.35051	no	1.00000	8.23155	8.30793	71.53742	5.46567	63.84257	0.53924	8.49937
5991	4.59411	5.80743	98.63861	Jeffrey Higgins	7.47362	351-49-5921	married	48.99910	no	1.00000	7.05582	9.12992	81.66921	5.66741	73.21544	0.94536	8.14795
5992	8.87205	6.72557	47.90334	Jose Smith	7.08004	442-15-4742	divoced	36.80142	yes	1.00000	7.05789	8.68691	79.03098	5.41427	75.87436	4.38682	7.81901
5993	4.80444	6.53512	64.57204	Elizabeth Silva	5.68857	333-43-3615	nop	77.11728	yes	1.00000	9.54666	7.65187	87.78505	6.20753	74.17476	0.97692	6.90230
5994	5.27952	6.98672	158.13112	David Riley	8.42417	250-51-1388	married	45.76855	no	0.00000	7.11118	7.14819	76.32358	6.85380	69.51865	0.91559	5.34701
5995	5.90120	5.61163	83.01508	Jeffrey Wilson	8.99412	208-88-7643	nop	58.93986	no	1.00000	6.62702	4.31887	89.77207	6.31236	74.87573	0.92807	5.04309
5996	7.93040	6.03562	11.56975	Henry Thomas	9.17384	717-14-2842	single	41.97231	no	0.00000	7.66520	7.20784	81.11873	6.90472	74.47051	1.81389	8.51795
5997	4.38172	7.44316	45.88410	Andrea Cuevas	4.75644	773-89-9564	divoced	54.11223	no	1.00000	7.17527	6.64561	56.19812	4.94906	84.40176	0.90528	8.90174
5998	4.89948	7.17066	81.18329	Amanda Davies	8.31848	835-72-2348	widowed	48.21099	N	0.00000	7.33990	8.40098	58.89159	5.02666	72.52061	0.33982	6.36601
5999	5.50882	6.68785	54.14311	Anna Castro	8.98667	307-89-9839	separated	41.94295	N	0.00000	6.12522	6.77513	86.26096	6.30823	72.05789	0.90602	6.33566
6000	5.43179	5.14348	30.50212	Pamela Neal	8.74873	858-95-7095	married	58.12980	no	0.00000	8.98522	7.03331	72.54070	5.30329	60.22890	1.03108	5.82917
6001	6.48034	7.89332	54.03495	Anna Yang	5.85330	007-52-2821	nop	47.50565	no	1.00000	6.96749	7.75829	85.43029	7.03160	73.25403	0.96363	7.92487
6002	9.19184	6.58207	97.32734	Veronica Hernandez	6.75408	774-10-5759	single	40.55234	Y	1.00000	7.05498	5.43585	67.81115	7.41634	63.94096	5.88107	5.75520
6003	9.22248	8.01594	103.68873	Louis Walls	5.84786	437-49-6417	widowed	52.09725	no	1.00000	6.81481	7.47568	85.71411	6.07752	64.81404	6.18871	6.33339
6004	6.01378	7.99396	84.48700	Mark Martinez	8.70355	555-01-7077	divoced	52.67196	yes	0.00000	5.95516	7.10133	76.93932	5.84991	65.70118	1.05797	4.35839
6005	5.28717	5.09081	37.54935	Angela Mckinney	5.75249	589-48-3545	divoced	41.77239	N	1.00000	7.12855	8.10509	88.95534	6.56631	78.66549	0.74208	9.53011
6006	7.34482	6.78213	67.12332	Nathan Wood	7.34711	491-15-1723	divoced	50.72497	yes	1.00000	5.01806	5.96699	91.48778	6.27888	75.57684	1.79705	5.92918
6007	8.61754	6.12489	14.62457	Jody Brady MD	5.62826	488-27-6960	single	47.09494	no	1.00000	7.21863	6.89368	87.27150	6.40322	78.04987	3.71991	6.47656
6008	6.67953	9.17593	103.38222	Jessica White	6.26367	077-90-6805	single	75.24096	no	1.00000	6.73082	8.64852	43.91646	8.09174	74.57284	1.13565	7.75722
6009	7.13119	6.97885	73.80863	Tiffany Miller	9.89968	647-33-5870	separated	44.81803	Y	0.00000	8.06255	6.09478	90.73834	6.24488	66.64190	1.39318	4.38689
6010	5.54130	6.94262	52.33889	William Bryant	6.70316	326-86-6794	separated	43.62797	Y	1.00000	6.13797	9.03280	96.53626	6.13203	67.22145	1.09203	9.18175
6011	5.77820	4.62615	-0.54801	Madeline Joseph	8.86983	038-39-6604	single	45.37470	no	0.00000	6.75460	7.10467	94.40415	6.59376	87.84254	0.64043	5.81205
6012	8.83237	7.49738	40.03819	Mr. James Williamson	6.66019	547-23-9983	nop	49.48746	no	1.00000	6.17501	7.00187	87.82419	6.21915	74.85381	4.06840	6.32741
6013	7.71326	4.93984	97.64266	Ruben Santiago	5.77718	202-39-9988	married	55.53036	no	1.00000	5.49830	4.39474	60.28785	4.95770	70.73290	2.17982	5.15220
6014	6.18081	7.55513	68.99778	Brian Koch	8.42022	799-93-7727	divoced	47.99755	no	0.00000	5.91073	7.46144	59.82602	7.57680	75.11915	1.04115	5.30973
6015	7.06693	7.23952	101.35505	Katrina Hurst	5.88533	166-17-1271	single	53.48255	Y	0.00000	7.21013	8.00270	81.13004	6.00103	70.90470	1.62037	5.62157
6016	6.10891	7.43451	45.91242	Dalton Hurley	6.86526	018-23-0546	single	67.81453	no	1.00000	7.43428	9.01902	82.87456	5.96347	80.61924	0.91385	9.07620
6017	4.06992	5.44175	32.57817	William Clark	6.75898	778-68-9243	single	75.69415	no	1.00000	6.10948	8.24963	74.38144	6.89332	70.17440	0.88891	7.08148
6018	4.35135	7.75462	123.98759	Heather Berry	7.22161	664-88-7702	single	54.71951	no	1.00000	7.10124	9.29177	84.15893	6.48071	71.00930	0.81613	4.88097
6019	6.11848	8.38127	106.51637	Barbara Hernandez	7.34042	691-29-1632	separated	50.25391	yes	0.00000	8.29573	9.11629	87.10225	6.67379	86.92334	0.17590	4.32892
6020	9.61134	6.25218	22.40258	Robert Anderson	7.61648	238-77-2113	married	46.11819	Y	1.00000	6.59387	7.31182	67.94970	5.30483	72.25048	7.52334	6.28254
6021	7.12569	7.89254	100.34539	Angel Zimmerman	5.81529	879-98-0339	separated	31.67328	no	1.00000	7.70056	3.98794	62.54841	7.29439	69.47566	1.39936	5.03787
6022	5.84520	6.22084	39.90763	Bruce Watkins	3.82392	470-23-5558	married	63.69234	no	1.00000	8.88618	7.18404	63.57371	7.52776	75.97702	0.80417	7.82000
6023	6.33523	7.33581	72.42817	Jamie Evans	7.96172	579-75-2131	married	48.84904	no	0.00000	6.04270	7.90305	32.03793	8.18259	69.86846	1.57083	5.28059
6024	9.08697	6.93142	11.32896	Cathy Jensen	4.24860	415-59-5497	single	54.85937	Y	1.00000	7.07376	4.22657	64.18162	7.34964	74.88789	4.74302	4.86156
6025	8.11662	7.88162	52.16625	Lori Stewart	9.59723	039-43-8949	single	51.37045	no	1.00000	7.86076	6.55956	75.39863	7.06109	74.70985	2.39063	6.71101
6026	5.51183	6.37276	72.81197	Barbara Perez	4.95578	251-71-6784	single	72.82772	no	1.00000	7.20906	7.47120	48.34953	4.62485	73.07392	0.86140	8.17389
6027	5.04804	7.46609	38.18830	Chloe Deleon	5.73315	760-65-9642	widowed	53.14279	no	1.00000	8.67642	8.68409	71.61386	7.40965	79.11299	0.65298	8.71272
6028	7.39069	5.64110	108.78741	Kelly Allen	5.51722	237-73-1038	divoced	55.77466	no	0.00000	6.24521	7.41195	56.84244	4.95390	83.49731	1.85465	7.95460
6029	4.61781	5.77711	87.12873	Nathan Burch	5.32115	610-89-4963	divoced	58.39422	Y	1.00000	6.23632	7.82669	69.82932	5.29887	75.97350	0.87882	8.57254
6030	8.14970	4.90388	61.57791	Daniel Carter	11.12548	451-90-0226	separated	49.39745	no	0.00000	6.39432	7.07017	61.70620	7.58500	78.22880	2.32716	10.38354
6031	6.34074	9.03575	133.47986	Alexis Benjamin	4.79429	476-75-8468	divoced	62.76530	no	1.00000	7.54211	2.42451	62.33744	5.12390	78.73193	0.60770	4.26569
6032	7.61910	7.68943	59.15044	Bryan Matthews	7.78646	640-87-8322	married	49.32793	no	1.00000	7.07483	4.27434	69.05434	7.46535	62.37508	1.61517	5.08185
6033	7.51711	6.38909	36.68247	Robyn Harrington	10.25682	754-93-6363	nop	49.53743	no	1.00000	6.36458	5.60788	39.80712	8.00546	75.49549	1.65898	6.08401
6034	5.64850	7.98764	44.99051	Lonnie Weber	8.66035	884-01-9093	nop	57.77437	no	0.00000	6.49021	7.09955	22.87258	4.01903	75.31745	1.16022	5.05089
6035	4.23560	6.83601	107.66937	Robert Rivera	5.47132	404-93-3565	nop	29.11401	Y	1.00000	8.52535	8.35274	76.28579	7.11008	80.45419	0.39948	7.34755
